PredictionDate,CreateDateTime,DBD,DepartureDate,FlightNo,DepartureStation,ArrivalStation,AircraftType,Capacity,ScheduledDepartureTime,ProjectedTotalPax,PredictedBaggageWeight,ReportingDate,MedianPredBaggageWt,Sector,SECTOR_TYPE,MONTH,DAY_WEEK,TIME_BAND,Duration,Delay,ActualTotalPax,ActualBaggageWeight,APE
2025-05-14,2025-05-14 06:03:02,1,2025-05-15,SG710,BOM,DEL,Boeing,149,2025-05-15 22:35:00,138,985.3677368164062,2025-05-14,1047.21875,BOM-DEL,Metro to Metro,May,Thursday,G,Within 3 hour,On Time,142.0,968.0,0.01794187687645274
2025-05-14,2025-05-14 06:03:02,1,2025-05-15,SG8157,DEL,BOM,Boeing,149,2025-05-15 06:10:00,135,948.9605102539062,2025-05-14,1037.9761904761904,DEL-BOM,Metro to Metro,May,Thursday,B,Within 3 hour,On Time,134.0,850.0,0.11642412971047794
2025-05-14,2025-05-14 06:03:02,1,2025-05-15,SG8169,GAU,DEL,Boeing,149,2025-05-15 14:45:00,133,1150.3455810546875,2025-05-14,1557.1351351351352,GAU-DEL,Non-Metro to Metro,May,Thursday,D,Within 3 hour,On Time,105.0,905.0,0.2711000895631906
2025-05-14,2025-05-14 06:03:02,1,2025-05-15,SG831,BLR,DED,Boeing,144,2025-05-15 05:20:00,126,749.0361328125,2025-05-14,916.35,BLR-DED,Metro to Non-Metro,May,Thursday,B,Within 3 hour,On Time,73.0,760.0,0.01442614103618421
2025-05-14,2025-05-14 06:03:02,1,2025-05-15,SG832,DED,BLR,Boeing,144,2025-05-15 09:00:00,103,848.65185546875,2025-05-14,865.9,DED-BLR,Non-Metro to Metro,May,Thursday,C,More than 3 hour,On Time,73.0,542.0,0.565778331123155
2025-05-14,2025-05-14 06:03:02,1,2025-05-15,SG88,BKK,DEL,Boeing,189,2025-05-15 03:50:00,80,1036.7999267578125,2025-05-14,1862.128205128205,BKK-DEL,International to Metro,May,Thursday,A,Within 3 hour,Preponed,71.0,939.0,0.10415327663238817
2025-05-14,2025-05-14 06:03:02,1,2025-05-15,SG895,BLR,IXB,Boeing,144,2025-05-15 12:55:00,144,1128.714599609375,2025-05-14,1254.0,BLR-IXB,Metro to Non-Metro,May,Thursday,D,Within 3 hour,On Time,141.0,910.0,0.24034571385645603
2025-05-14,2025-05-14 06:03:02,1,2025-05-15,SG896,IXB,BLR,Boeing,149,2025-05-15 16:15:00,139,1078.7451171875,2025-05-14,1214.780487804878,IXB-BLR,Non-Metro to Metro,May,Thursday,E,More than 3 hour,On Time,139.0,1039.0,0.03825324079643888
2025-05-14,2025-05-14 06:03:02,1,2025-05-15,SG914,DEL,IXB,Boeing,212,2025-05-15 15:00:00,191,1540.6044921875,2025-05-14,1747.0227272727273,DEL-IXB,Metro to Non-Metro,May,Thursday,D,Within 3 hour,On Time,127.0,1172.0,0.314508952378413
2025-05-14,2025-05-14 06:03:02,1,2025-05-15,SG937,PNQ,DEL,Boeing,189,2025-05-15 05:55:00,150,1124.3975830078125,2025-05-14,1625.2,PNQ-DEL,Metro to Metro,May,Thursday,B,Within 3 hour,On Time,171.0,1386.0,0.1887463326061959
2025-05-14,2025-05-14 06:03:02,1,2025-05-15,SG944,BOM,PAT,Boeing,186,2025-05-15 06:55:00,138,1715.3155517578125,2025-05-14,1180.25,BOM-PAT,Metro to Non-Metro,May,Thursday,B,Within 3 hour,On Time,142.0,961.0,0.784927733358806
2025-05-14,2025-05-14 06:03:02,1,2025-05-15,SG948,PAT,BOM,Boeing,186,2025-05-15 10:10:00,146,1908.22412109375,2025-05-14,1001.25,PAT-BOM,Non-Metro to Metro,May,Thursday,C,Within 3 hour,On Time,155.0,1020.0,0.8708079618566177
2025-05-14,2025-05-14 06:03:02,1,2025-05-15,SG950,IXB,DEL,Boeing,212,2025-05-15 17:45:00,91,1406.32421875,2025-05-14,1003.3333333333334,IXB-DEL,Non-Metro to Metro,May,Thursday,E,Within 3 hour,On Time,74.0,799.0,0.7601054051939925
2025-05-16,2025-05-16 06:03:09,1,2025-05-17,SG115,BOM,DBR,Boeing,189,2025-05-17 06:30:00,151,1364.472900390625,2025-05-16,1701.2,BOM-DBR,Metro to Non-Metro,May,Saturday,B,Within 3 hour,On Time,179.0,1515.0,0.09935782152433993
2025-05-16,2025-05-16 06:03:09,1,2025-05-17,SG116,DBR,BOM,Boeing,189,2025-05-17 09:30:00,160,1451.3226318359375,2025-05-16,1189.05,DBR-BOM,Non-Metro to Metro,May,Saturday,C,Within 3 hour,On Time,169.0,1411.0,0.028577343611578668
2025-05-16,2025-05-16 06:03:09,1,2025-05-17,SG11,DEL,DXB,Boeing,189,2025-05-17 07:45:00,175,2393.27783203125,2025-05-16,2461.9777777777776,DEL-DXB,Metro to International,May,Saturday,B,Within 3 hour,On Time,176.0,2284.0,0.047844935215083186
2025-05-15,2025-05-15 06:07:40,1,2025-05-16,SG115,BOM,DBR,Boeing,189,2025-05-16 06:30:00,155,1230.37841796875,2025-05-15,1726.725,BOM-DBR,Metro to Non-Metro,May,Friday,B,Within 3 hour,On Time,166.0,1577.0,0.21979808625951172
2025-05-15,2025-05-15 06:07:40,1,2025-05-16,SG116,DBR,BOM,Boeing,189,2025-05-16 09:30:00,168,1364.273681640625,2025-05-15,1174.25,DBR-BOM,Non-Metro to Metro,May,Friday,C,Within 3 hour,On Time,157.0,1430.0,0.04596246039117133
2025-05-15,2025-05-15 06:07:40,1,2025-05-16,SG11,DEL,DXB,Boeing,189,2025-05-16 07:45:00,177,2331.9541015625,2025-05-15,2463.311111111111,DEL-DXB,Metro to International,May,Friday,B,Within 3 hour,On Time,168.0,2398.0,0.027542076079024185
2025-05-15,2025-05-15 06:07:40,1,2025-05-16,SG126,DEL,IXB,Boeing,144,2025-05-16 13:50:00,140,1740.9193115234375,2025-05-15,1350.3333333333333,DEL-IXB,Metro to Non-Metro,May,Friday,D,Within 3 hour,On Time,144.0,1285.0,0.3548010206408074
2025-05-15,2025-05-15 06:07:40,1,2025-05-16,SG12,DXB,DEL,Boeing,189,2025-05-16 22:45:00,138,2470.7099609375,2025-05-15,2695.2272727272725,DXB-DEL,International to Metro,May,Friday,G,More than 3 hour,Preponed,138.0,2944.0,0.16076427957286005
2025-05-15,2025-05-15 06:07:40,1,2025-05-16,SG13,BOM,DXB,Boeing,186,2025-05-16 23:15:00,167,2538.501708984375,2025-05-15,2846.088888888889,BOM-DXB,Metro to International,May,Friday,G,Within 3 hour,On Time,179.0,3287.0,0.22771472193964862
2025-05-15,2025-05-15 06:07:40,1,2025-05-16,SG14,DXB,BOM,Boeing,186,2025-05-16 02:15:00,115,1915.2476806640625,2025-05-15,1715.1818181818182,DXB-BOM,International to Metro,May,Friday,A,More than 3 hour,Delayed,164.0,2891.0,0.33751377355099876
2025-05-15,2025-05-15 06:07:40,1,2025-05-16,SG158,BOM,DEL,Boeing,149,2025-05-16 09:05:00,139,1119.45166015625,2025-05-15,1446.6136363636363,BOM-DEL,Metro to Metro,May,Friday,C,Within 3 hour,On Time,134.0,1404.0,0.20266975772346865
2025-05-15,2025-05-15 06:07:40,1,2025-05-16,SG158,DEL,GAU,Boeing,149,2025-05-16 12:10:00,149,1560.041015625,2025-05-15,1706.421052631579,DEL-GAU,Metro to Non-Metro,May,Friday,D,Within 3 hour,On Time,149.0,1306.0,0.19451838868683002
2025-05-14,2025-05-14 06:03:02,1,2025-05-15,SG115,BOM,DBR,Boeing,189,2025-05-15 06:30:00,151,1228.2291259765625,2025-05-14,1738.923076923077,BOM-DBR,Metro to Non-Metro,May,Thursday,B,Within 3 hour,On Time,172.0,1553.0,0.20912483839242596
2025-05-14,2025-05-14 06:03:02,1,2025-05-15,SG116,DBR,BOM,Boeing,189,2025-05-15 09:30:00,166,1349.8729248046875,2025-05-14,1170.1538461538462,DBR-BOM,Non-Metro to Metro,May,Thursday,C,Within 3 hour,On Time,179.0,1597.0,0.15474456806218692
2025-05-14,2025-05-14 06:03:02,1,2025-05-15,SG11,DEL,DXB,Boeing,189,2025-05-15 07:45:00,183,2237.9609375,2025-05-14,2463.133333333333,DEL-DXB,Metro to International,May,Thursday,B,Within 3 hour,On Time,173.0,2470.0,0.0939429402834008
2025-05-14,2025-05-14 06:03:02,1,2025-05-15,SG126,DEL,IXB,Boeing,149,2025-05-15 13:50:00,142,1763.7674560546875,2025-05-14,1336.1764705882354,DEL-IXB,Metro to Non-Metro,May,Thursday,D,Within 3 hour,On Time,129.0,1128.0,0.5636236312541556
2025-05-14,2025-05-14 06:03:02,1,2025-05-15,SG12,DXB,DEL,Boeing,189,2025-05-15 22:45:00,131,2100.2001953125,2025-05-14,2710.7045454545455,DXB-DEL,International to Metro,May,Thursday,G,More than 3 hour,Preponed,115.0,2256.0,0.06906019711325355
2025-05-14,2025-05-14 06:03:02,1,2025-05-15,SG13,BOM,DXB,Boeing,186,2025-05-15 23:15:00,185,2835.6875,2025-05-14,2833.3777777777777,BOM-DXB,Metro to International,May,Thursday,G,Within 3 hour,On Time,174.0,2564.0,0.10596236349453979
2025-05-14,2025-05-14 06:03:02,1,2025-05-15,SG14,DXB,BOM,Boeing,186,2025-05-15 02:15:00,84,1724.013916015625,2025-05-14,1728.5,DXB-BOM,International to Metro,May,Thursday,A,More than 3 hour,Delayed,110.0,2150.0,0.19813306231831396
2025-05-14,2025-05-14 06:03:02,1,2025-05-15,SG151,DEL,BLR,Boeing,189,2025-05-15 20:20:00,141,1263.508544921875,2025-05-14,1279.923076923077,DEL-BLR,Metro to Metro,May,Thursday,F,Within 3 hour,On Time,142.0,1235.0,0.02308384204200405
2025-05-14,2025-05-14 06:03:02,1,2025-05-15,SG158,BOM,DEL,Boeing,149,2025-05-15 09:05:00,138,1184.6982421875,2025-05-14,1450.6976744186047,BOM-DEL,Metro to Metro,May,Thursday,C,Within 3 hour,On Time,127.0,1270.0,0.06716673843503937
2025-05-14,2025-05-14 06:03:02,1,2025-05-15,SG158,DEL,GAU,Boeing,149,2025-05-15 12:10:00,149,1575.3548583984375,2025-05-14,1709.0,DEL-GAU,Metro to Non-Metro,May,Thursday,D,Within 3 hour,On Time,147.0,1291.0,0.22025937908476956
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG115,BOM,DBR,Boeing,149,2025-05-13 06:30:00,131,1353.672119140625,2025-05-12,1745.027027027027,BOM-DBR,Metro to Non-Metro,May,Tuesday,B,Within 3 hour,On Time,136.0,1251.0,0.08207203768235412
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG116,DBR,BOM,Boeing,149,2025-05-13 09:30:00,145,1366.5001220703125,2025-05-12,1157.7567567567567,DBR-BOM,Non-Metro to Metro,May,Tuesday,C,Within 3 hour,On Time,139.0,1334.0,0.02436291009768553
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG11,DEL,DXB,Boeing,189,2025-05-13 07:45:00,179,2457.810791015625,2025-05-12,2457.711111111111,DEL-DXB,Metro to International,May,Tuesday,B,Within 3 hour,On Time,162.0,2376.0,0.03443215110085227
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG126,DEL,IXB,Boeing,212,2025-05-13 13:50:00,167,1820.2640380859375,2025-05-12,1336.1333333333334,DEL-IXB,Metro to Non-Metro,May,Tuesday,D,Within 3 hour,On Time,189.0,1591.0,0.14410058962032526
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG12,DXB,DEL,Boeing,189,2025-05-13 22:45:00,104,2128.366455078125,2025-05-12,2709.818181818182,DXB-DEL,International to Metro,May,Tuesday,G,More than 3 hour,Preponed,152.0,2795.0,0.2385093183978086
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG13,BOM,DXB,Boeing,186,2025-05-13 23:15:00,186,3063.343505859375,2025-05-12,2802.133333333333,BOM-DXB,Metro to International,May,Tuesday,G,Within 3 hour,On Time,180.0,3021.0,0.014016387242428005
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG14,DXB,BOM,Boeing,186,2025-05-13 02:15:00,74,1228.69482421875,2025-05-12,1826.4545454545455,DXB-BOM,International to Metro,May,Tuesday,A,More than 3 hour,Delayed,148.0,2883.0,0.5738137966636316
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG151,DEL,BLR,Boeing,212,2025-05-13 20:00:00,193,1564.133544921875,2025-05-12,1276.8684210526317,DEL-BLR,Metro to Metro,May,Tuesday,F,More than 3 hour,On Time,183.0,1714.0,0.08743667157416861
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG158,BOM,DEL,Boeing,189,2025-05-13 09:05:00,153,1209.9141845703125,2025-05-12,1456.8536585365853,BOM-DEL,Metro to Metro,May,Tuesday,C,Within 3 hour,On Time,166.0,1271.0,0.04806122378417584
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG158,DEL,GAU,Boeing,189,2025-05-13 12:10:00,179,1588.143310546875,2025-05-12,1703.9473684210527,DEL-GAU,Metro to Non-Metro,May,Tuesday,D,Within 3 hour,On Time,167.0,1533.0,0.03597084836717221
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG15,AMD,DXB,Boeing,189,2025-05-13 16:35:00,189,3470.975830078125,2025-05-12,3288.6666666666665,AMD-DXB,Metro to International,May,Tuesday,E,Within 3 hour,On Time,177.0,3235.0,0.07294461517098146
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG16,DXB,AMD,Boeing,189,2025-05-14 19:25:00,132,2525.77685546875,2025-05-13,2619.488888888889,DXB-AMD,International to Metro,May,Wednesday,F,More than 3 hour,Delayed,142.0,2772.0,0.08882508821473666
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG170,DEL,AMD,Boeing,149,2025-05-14 06:00:00,97,1343.8765869140625,2025-05-13,1001.4285714285714,DEL-AMD,Metro to Metro,May,Wednesday,B,Within 3 hour,On Time,115.0,748.0,0.7966264530936664
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG171,AMD,DEL,Boeing,149,2025-05-14 08:10:00,100,1581.649658203125,2025-05-13,1424.0,AMD-DEL,Metro to Metro,May,Wednesday,C,Within 3 hour,On Time,148.0,1065.0,0.4851170499559859
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG17,DXB,COK,Boeing,186,2025-05-14 12:10:00,182,4163.36572265625,2025-05-13,3923.511111111111,DXB-COK,International to Non-Metro,May,Wednesday,D,More than 3 hour,Delayed,181.0,4157.0,0.0015313261140846766
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG184,DEL,CCU,Boeing,212,2025-05-14 21:45:00,186,1750.0191650390625,2025-05-13,1643.448275862069,DEL-CCU,Metro to Metro,May,Wednesday,G,Within 3 hour,On Time,121.0,1078.0,0.6233944017059949
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG18,COK,DXB,Boeing,186,2025-05-14 23:15:00,186,3447.034912109375,2025-05-13,3657.840909090909,COK-DXB,Non-Metro to International,May,Wednesday,G,Within 3 hour,On Time,181.0,3936.0,0.12422893493156123
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG196,BOM,GOP,Boeing,186,2025-05-14 15:35:00,172,1489.9913330078125,2025-05-13,1763.5897435897436,BOM-GOP,Metro to Non-Metro,May,Wednesday,D,Within 3 hour,On Time,185.0,1740.0,0.14368314194953305
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG197,GOP,BOM,Boeing,186,2025-05-14 18:40:00,178,1450.81201171875,2025-05-13,1384.7692307692307,GOP-BOM,Non-Metro to Metro,May,Wednesday,E,Within 3 hour,On Time,182.0,1505.0,0.03600530782807309
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG23,IXM,DXB,Boeing,186,2025-05-14 12:00:00,154,2733.900634765625,2025-05-13,2894.0454545454545,IXM-DXB,Non-Metro to International,May,Wednesday,D,Within 3 hour,On Time,138.0,2298.0,0.18968696029835727
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG24,DXB,IXM,Boeing,186,2025-05-14 05:00:00,170,4308.4091796875,2025-05-13,3568.4,DXB-IXM,International to Non-Metro,May,Wednesday,A,More than 3 hour,Delayed,185.0,4243.0,0.015415785926820646
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG252,BOM,DEL,Boeing,189,2025-05-14 05:55:00,153,1156.653564453125,2025-05-13,1392.9268292682927,BOM-DEL,Metro to Metro,May,Wednesday,B,Within 3 hour,On Time,169.0,1172.0,0.013094228282316553
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG269,DEL,BOM,Boeing,189,2025-05-14 20:30:00,149,801.9693603515625,2025-05-13,846.3076923076923,DEL-BOM,Metro to Metro,May,Wednesday,F,Within 3 hour,On Time,63.0,411.0,0.9512636504904197
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG41,DEL,KTM,Boeing,189,2025-05-14 08:10:00,56,1206.016357421875,2025-05-13,1267.5,DEL-KTM,Metro to International,May,Wednesday,C,Within 3 hour,On Time,28.0,230.0,4.243549380095109
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG42,KTM,DEL,Boeing,189,2025-05-14 10:55:00,113,2513.7236328125,2025-05-13,2213.5,KTM-DEL,International to Metro,May,Wednesday,C,Within 3 hour,Preponed,83.0,1047.0,1.4008821707855779
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG475,DEL,DBR,Boeing,189,2025-05-14 10:30:00,144,1195.4974365234375,2025-05-13,1434.0238095238096,DEL-DBR,Metro to Non-Metro,May,Wednesday,C,Within 3 hour,On Time,146.0,1179.0,0.013992736661100508
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG477,DEL,PNQ,Boeing,189,2025-05-14 15:25:00,182,1496.1640625,2025-05-13,1642.5581395348838,DEL-PNQ,Metro to Metro,May,Wednesday,D,Within 3 hour,On Time,174.0,1502.0,0.0038854444074567242
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG480,IXB,AMD,Boeing,189,2025-05-14 08:00:00,28,473.5141906738281,2025-05-13,253.66666666666666,IXB-AMD,Non-Metro to Metro,May,Wednesday,B,Within 3 hour,On Time,44.0,382.0,0.23956594417232493
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG481,AMD,IXB,Boeing,189,2025-05-14 05:00:00,72,891.0160522460938,2025-05-13,1367.6666666666667,AMD-IXB,Metro to Non-Metro,May,Wednesday,A,Within 3 hour,On Time,87.0,881.0,0.01136895828160471
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG502,BOM,IXB,Boeing,186,2025-05-14 16:15:00,126,1024.42431640625,2025-05-13,1747.6666666666667,BOM-IXB,Metro to Non-Metro,May,Wednesday,E,Within 3 hour,On Time,124.0,1157.0,0.11458572480012964
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG503,IXB,BOM,Boeing,186,2025-05-14 19:30:00,104,1473.9427490234375,2025-05-13,1146.6666666666667,IXB-BOM,Non-Metro to Metro,May,Wednesday,F,More than 3 hour,On Time,136.0,999.0,0.4754181671906281
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG505,BOM,IXB,Boeing,186,2025-05-14 08:00:00,176,1662.837890625,2025-05-13,1831.75,BOM-IXB,Metro to Non-Metro,May,Wednesday,B,Within 3 hour,On Time,184.0,1953.0,0.148572508640553
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG506,IXB,BOM,Boeing,186,2025-05-14 11:25:00,161,1258.0765380859375,2025-05-13,1406.65,IXB-BOM,Non-Metro to Metro,May,Wednesday,D,More than 3 hour,On Time,97.0,806.0,0.5608890050694013
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG507,BOM,VNS,Boeing,189,2025-05-14 20:20:00,177,2170.455322265625,2025-05-13,1371.0,BOM-VNS,Metro to Non-Metro,May,Wednesday,F,Within 3 hour,On Time,189.0,1624.0,0.3364872674049415
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG508,VNS,BOM,Boeing,189,2025-05-14 23:15:00,182,2222.15087890625,2025-05-13,1283.3636363636363,VNS-BOM,Non-Metro to Metro,May,Wednesday,G,Within 3 hour,On Time,185.0,1533.0,0.44954395231979777
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG514,HYD,VNS,Boeing,189,2025-05-14 12:20:00,148,2015.893798828125,2025-05-13,1205.6363636363637,HYD-VNS,Metro to Non-Metro,May,Wednesday,D,Within 3 hour,On Time,182.0,988.0,1.0403783388948633
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG515,VNS,HYD,Boeing,189,2025-05-14 15:05:00,172,2267.619140625,2025-05-13,1070.909090909091,VNS-HYD,Non-Metro to Metro,May,Wednesday,D,Within 3 hour,On Time,178.0,1227.0,0.8481003591075794
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG516,HYD,DEL,Boeing,189,2025-05-14 17:40:00,156,1836.0992431640625,2025-05-13,1274.1818181818182,HYD-DEL,Metro to Metro,May,Wednesday,E,Within 3 hour,On Time,147.0,1144.0,0.6049818559126421
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG517,DEL,HYD,Boeing,189,2025-05-14 09:15:00,143,1918.16015625,2025-05-13,1394.5454545454545,DEL-HYD,Metro to Metro,May,Wednesday,C,Within 3 hour,On Time,173.0,1439.0,0.332981345552467
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG51,PNQ,DXB,Boeing,189,2025-05-14 20:50:00,170,2929.154296875,2025-05-13,3020.5777777777776,PNQ-DXB,Metro to International,May,Wednesday,F,Within 3 hour,On Time,180.0,2992.0,0.02100457992145722
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG529,BLR,GOX,Boeing,189,2025-05-14 06:35:00,158,1710.0205078125,2025-05-13,890.5714285714286,BLR-GOX,Metro to Non-Metro,May,Wednesday,B,Within 1.5 hour,On Time,114.0,709.0,1.4118765977609309
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG52,DXB,PNQ,Boeing,189,2025-05-14 00:05:00,102,1797.5714111328125,2025-05-13,2055.088888888889,DXB-PNQ,International to Metro,May,Wednesday,A,More than 3 hour,Delayed,101.0,1788.0,0.0053531382174566555
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG530,BLR,DEL,Boeing,149,2025-05-14 23:45:00,144,1151.147705078125,2025-05-13,1528.975,BLR-DEL,Metro to Metro,May,Wednesday,G,More than 3 hour,On Time,142.0,1196.0,0.03750191883099916
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG531,BLR,PAT,Boeing,189,2025-05-14 16:50:00,140,1131.2744140625,2025-05-13,1504.5555555555557,BLR-PAT,Metro to Non-Metro,May,Wednesday,E,Within 3 hour,On Time,117.0,802.0,0.4105666010754364
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG532,PAT,BLR,Boeing,189,2025-05-14 20:15:00,169,1639.8055419921875,2025-05-13,1483.111111111111,PAT-BLR,Non-Metro to Metro,May,Wednesday,F,Within 3 hour,On Time,165.0,1699.0,0.03484076398340936
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG534,BLR,DBR,Boeing,189,2025-05-14 09:55:00,96,1226.234375,2025-05-13,1125.0,BLR-DBR,Metro to Non-Metro,May,Wednesday,C,Within 3 hour,On Time,78.0,590.0,1.078363347457627
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG534,GOX,BLR,Boeing,189,2025-05-14 08:10:00,152,2157.44482421875,2025-05-13,1376.2857142857142,GOX-BLR,Non-Metro to Metro,May,Wednesday,C,Within 1.5 hour,On Time,175.0,1315.0,0.6406424518773765
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG535,DBR,BLR,Boeing,189,2025-05-14 13:30:00,143,1894.9796142578125,2025-05-13,1186.0,DBR-BLR,Non-Metro to Metro,May,Wednesday,D,Within 3 hour,On Time,146.0,1354.0,0.399541812598089
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG53,CCJ,DXB,Boeing,186,2025-05-14 23:25:00,186,3616.65625,2025-05-13,3776.088888888889,CCJ-DXB,Non-Metro to International,May,Wednesday,G,Within 3 hour,On Time,178.0,3714.0,0.026209948842218632
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG54,DXB,CCJ,Boeing,186,2025-05-14 12:20:00,185,4996.82275390625,2025-05-13,4572.133333333333,DXB-CCJ,International to Non-Metro,May,Wednesday,D,More than 3 hour,Delayed,181.0,4773.0,0.046893516427037506
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG57,JAI,DXB,Boeing,186,2025-05-14 08:55:00,176,2889.68798828125,2025-05-13,2832.71875,JAI-DXB,Non-Metro to International,May,Wednesday,C,Within 3 hour,On Time,176.0,2843.0,0.016422085220277875
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG58,DXB,JAI,Boeing,186,2025-05-14 03:05:00,94,2169.978759765625,2025-05-13,3090.21875,DXB-JAI,International to Non-Metro,May,Wednesday,A,More than 3 hour,Delayed,89.0,2002.0,0.0839054744084041
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG59,BOM,DXB,Boeing,186,2025-05-14 02:00:00,186,2776.3330078125,2025-05-13,2601.8888888888887,BOM-DXB,Metro to International,May,Wednesday,A,Within 3 hour,On Time,160.0,2340.0,0.18646709735576922
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG5,DEL,DXB,Boeing,189,2025-05-14 18:45:00,180,2174.054443359375,2025-05-13,2658.4,DEL-DXB,Metro to International,May,Wednesday,E,Within 3 hour,On Time,181.0,2175.0,0.0004347386853448276
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG60,DXB,BOM,Boeing,186,2025-05-14 16:00:00,69,1287.6378173828125,2025-05-13,1591.0681818181818,DXB-BOM,International to Metro,May,Wednesday,D,More than 3 hour,Delayed,58.0,1068.0,0.2056533870625585
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG611,AMD,DED,Boeing,189,2025-05-14 11:30:00,174,1229.1187744140625,2025-05-13,1197.9761904761904,AMD-DED,Metro to Non-Metro,May,Wednesday,D,Within 3 hour,On Time,160.0,1684.0,0.27011949262822893
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG616,DED,AMD,Boeing,189,2025-05-14 13:50:00,136,1442.377685546875,2025-05-13,916.1666666666666,DED-AMD,Non-Metro to Metro,May,Wednesday,D,Within 3 hour,On Time,140.0,1372.0,0.051295689174107144
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG6,DXB,DEL,Boeing,189,2025-05-14 11:10:00,86,1642.4212646484375,2025-05-13,2280.5555555555557,DXB-DEL,International to Metro,May,Wednesday,D,More than 3 hour,Delayed,95.0,1904.0,0.13738378957540048
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG709,DEL,BOM,Boeing,149,2025-05-14 18:25:00,129,883.4253540039062,2025-05-13,982.09375,DEL-BOM,Metro to Metro,May,Wednesday,E,Within 3 hour,On Time,137.0,1130.0,0.21820765132397676
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG710,BOM,DEL,Boeing,149,2025-05-14 22:35:00,127,838.5906982421875,2025-05-13,1040.6875,BOM-DEL,Metro to Metro,May,Wednesday,G,Within 3 hour,On Time,98.0,688.0,0.21888182884038881
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG8157,DEL,BOM,Boeing,189,2025-05-14 06:10:00,133,905.923583984375,2025-05-13,1035.0731707317073,DEL-BOM,Metro to Metro,May,Wednesday,B,Within 3 hour,On Time,55.0,394.0,1.299298436508566
